,NCESSCH,TITLEI,LEAID,G12,SCHOOL_LEVEL,TOTFRL,FTE,STUTERATIO,TOTMENROL,TOTFENROL,PCT_MEN,PCT_FEN,PCT_FRL,SCHOOL_TYPE,STNAM,FIPST,ALL_RATE,ALL_COHORT,MAM_COHORT,MAS_COHORT,MBL_COHORT,MHI_COHORT,MTR_COHORT,MWH_COHORT,CWD_COHORT,ECD_COHORT,FCS_COHORT,HOM_COHORT,LEP_COHORT,Success_Rate,PPCSTOT,MATH_NUM,MATH_PCT,READ_NUM,READ_PCT
6599,240021001350,Not Applicable,2400210,7,High,8,47.25214875,,8,16,0.3333333333,0.3333333333,0.3333333333,0,MARYLAND,24,70,47,0,1,11,1,1,33,2,1,0,2,0,1,14216,35,20,38,30
6600,240021001548,Not Applicable,2400210,9,High,28,18,3.8,39,30,0.5652173913,0.5652173913,0.4057971014,0,MARYLAND,24,40,27,0,0,7,2,1,17,5,6,0,1,0,0,14216,22,20,22,21
6601,240021000533,Not Applicable,2400210,193,High,275,54,17.2,454,475,0.4886975242,0.4886975242,0.2960172228,1,MARYLAND,24,95,220,0,1,14,8,6,191,30,5,1,8,0,1,14216,208,50,206,65
6602,240021000546,Not Applicable,2400210,229,High,100,58,17.8,521,510,0.5053346266,0.5053346266,0.09699321048,1,MARYLAND,24,98,240,1,2,3,21,5,208,12,1,0,3,2,1,14216,231,70,234,80
6603,240021000552,Not Applicable,2400210,338,High,169,87.66999817,17.6,753,787,0.488961039,0.488961039,0.1097402597,1,MARYLAND,24,97,377,0,13,17,13,13,321,30,0,1,2,2,1,14216,367,64,369,79
6604,240021001161,Not Applicable,2400210,247,High,79,61,18.5,572,556,0.5070921986,0.5070921986,0.07003546099,1,MARYLAND,24,99,273,0,10,6,10,6,241,21,1,0,0,0,1,14216,264,75,264,85
6605,240021001394,Not Applicable,2400210,259,High,48,59.66999817,17.6,567,482,0.540514776,0.540514776,0.04575786463,1,MARYLAND,24,98,273,0,5,7,16,3,242,10,1,0,0,0,1,14216,266,70,262,85
6606,240021001672,Not Applicable,2400210,277,High,169,76,17.2,657,647,0.5038343558,0.5038343558,0.129601227,1,MARYLAND,24,93,303,1,4,9,10,4,275,37,6,0,0,1,1,14216,280,55,280,80
6607,240042001189,Yes,2400420,16,High,130,45,2.9,87,43,0.6692307692,0.6692307692,1,0,MARYLAND,24,30,40,1,2,26,3,1,7,9,22,0,4,0,0,16084,40.50417174,20,50.59406569,20
6608,240042001200,Not Applicable,2400420,383,High,294,106.4000015,14.9,733,848,0.4636306135,0.4636306135,0.1859582543,1,MARYLAND,24,96,370,0,49,124,57,25,115,25,87,1,1,8,1,16084,40.50417174,64,50.59406569,67
6609,240042001437,Not Applicable,2400420,342,High,47,87,16.3,678,741,0.4778012685,0.4778012685,0.03312191684,1,MARYLAND,24,99,340,0,101,32,12,13,182,14,17,0,2,1,1,16084,40.50417174,85,50.59406569,90
6610,240042000719,Not Applicable,2400420,390,High,121,94.69999695,15.9,798,706,0.5305851064,0.5305851064,0.08045212766,1,MARYLAND,24,97,382,0,68,93,25,25,171,25,28,1,3,2,1,16084,40.50417174,73,50.59406569,75
6611,240042000722,Not Applicable,2400420,387,High,119,98,16.2,805,785,0.5062893082,0.5062893082,0.0748427673,1,MARYLAND,24,97,374,0,143,29,26,23,153,16,37,0,2,5,1,16084,40.50417174,84,50.59406569,80
6612,240042000731,Not Applicable,2400420,283,High,34,77.59999847,15.4,616,582,0.5141903172,0.5141903172,0.02838063439,1,MARYLAND,24,99,285,1,23,15,8,16,222,12,9,0,1,0,1,16084,40.50417174,85,50.59406569,90
6613,240042000735,Yes,2400420,306,High,357,102.5,13.3,686,674,0.5044117647,0.5044117647,0.2625,1,MARYLAND,24,91,313,0,34,131,48,17,83,19,97,0,3,18,1,16084,40.50417174,55,50.59406569,60
6614,240042000738,Not Applicable,2400420,421,High,175,122,15.5,938,952,0.4962962963,0.4962962963,0.09259259259,1,MARYLAND,24,95,427,0,72,91,26,29,209,20,50,0,2,3,1,16084,40.50417174,77,50.59406569,74
6615,240042000743,Not Applicable,2400420,395,High,174,107,15.2,852,775,0.5236631838,0.5236631838,0.1069452981,1,MARYLAND,24,95,394,0,128,59,35,22,150,26,56,2,6,14,1,16084,40.50417174,78,50.59406569,69
6616,240042000745,Yes,2400420,251,High,425,95.59999847,12.7,655,561,0.5386513158,0.5386513158,0.3495065789,1,MARYLAND,24,85,258,0,21,114,57,20,46,25,116,0,3,25,1,16084,40.50417174,45,50.59406569,45
6617,240042000762,Yes,2400420,304,High,427,101,12.8,638,653,0.49419055,0.49419055,0.3307513555,1,MARYLAND,24,85,321,0,23,138,50,23,87,19,118,0,2,22,1,16084,40.50417174,45,50.59406569,55
6618,240042000816,Not Applicable,2400420,287,High,63,82.59999847,16.7,731,651,0.5289435601,0.5289435601,0.04558610709,1,MARYLAND,24,95,289,0,92,18,18,20,141,14,14,0,2,7,1,16084,40.50417174,90,50.59406569,85
6619,240042000822,Yes,2400420,365,High,447,118,13.2,788,766,0.5070785071,0.5070785071,0.2876447876,1,MARYLAND,24,87,396,1,60,122,87,29,97,22,133,0,1,39,1,16084,40.50417174,51,50.59406569,58
6620,240009001302,Yes,2400090,56,High,516,30,17.2,223,293,0.4321705426,0.4321705426,1,1,MARYLAND,24,40,38,0,0,36,0,0,2,16,23,1,0,2,0,15888,29,20,30,21
6621,240009001313,Yes,2400090,177,High,1196,73,16.4,700,496,0.5852842809,0.5852842809,1,0,MARYLAND,24,56,287,1,2,179,76,0,29,59,132,1,2,64,0,15888,151,5,150,15
6622,240009001331,Yes,2400090,138,High,541,34,15.9,340,201,0.6284658041,0.6284658041,1,1,MARYLAND,24,55,103,0,2,87,12,1,1,9,52,1,3,13,0,15888,65,6,64,6
6623,240009001339,Yes,2400090,116,High,796,52.5,15.2,441,355,0.5540201005,0.5540201005,1,1,MARYLAND,24,70,146,0,1,116,29,0,0,22,69,1,1,24,1,15888,112,5,113,5
6624,240009001381,Yes,2400090,69,High,541,36,15,325,216,0.6007393715,0.6007393715,1,1,MARYLAND,24,60,88,0,1,81,4,0,2,27,52,0,5,3,0,15888,60,11,61,6
6625,240009001385,Yes,2400090,79,High,371,23,16.1,56,315,0.1509433962,0.1509433962,1,0,MARYLAND,24,75,99,0,0,88,4,0,7,6,72,1,0,1,1,15888,74,5,74,20
6626,240009001387,Yes,2400090,110,High,419,25,16.8,219,200,0.522673031,0.522673031,1,1,MARYLAND,24,45,108,0,0,106,1,0,1,30,68,1,1,1,0,15888,56,10,59,10
6627,240009001530,Yes,2400090,61,High,352,23,15.3,186,166,0.5284090909,0.5284090909,1,1,MARYLAND,24,85,67,0,0,67,0,0,0,17,30,3,0,0,1,15888,57,10,56,11
6628,240009001531,Yes,2400090,42,High,245,15,16.3,132,113,0.5387755102,0.5387755102,1,1,MARYLAND,24,35,75,0,0,74,0,1,0,25,47,2,0,0,0,15888,27,20,27,20
6629,240009001559,Yes,2400090,40,High,288,19,15.2,173,115,0.6006944444,0.6006944444,1,1,MARYLAND,24,60,71,0,0,57,8,1,5,10,41,0,0,8,0,15888,42,10,42,10
6630,240009000150,Yes,2400090,299,High,1363,66.5,20.5,555,808,0.407190022,0.407190022,1,1,MARYLAND,24,97,290,0,6,231,16,0,37,7,71,0,1,1,1,15888,277,50,276,75
6631,240009000151,Not Applicable,2400090,387,High,1593,79.01000214,20.2,812,781,0.5097300691,0.5097300691,1,1,MARYLAND,24,98,374,1,22,247,35,5,64,1,97,1,3,2,1,15888,365,82,365,87
6632,240009000157,Yes,2400090,74,High,532,33,16.1,305,227,0.5733082707,0.5733082707,1,1,MARYLAND,24,50,120,1,2,42,39,0,36,29,47,0,7,25,0,15888,60,11,60,11
6633,240009000168,Yes,2400090,158,High,876,54,16.2,445,431,0.5079908676,0.5079908676,1,0,MARYLAND,24,75,176,0,0,175,1,0,0,11,94,2,1,0,1,15888,141,5,143,5
6634,240009000176,Not Applicable,2400090,30,High,58,14,4.1,39,19,0.6724137931,0.6724137931,1,0,MARYLAND,24,81.50425711,3,0,0,3,0,0,0,3,1,0,0,0,0,15888,7,50,7,50
6635,240009000194,Yes,2400090,232,High,881,60,14.7,442,439,0.5017026107,0.5017026107,1,0,MARYLAND,24,84,226,0,0,223,2,0,1,28,117,4,2,1,1,15888,194,10,194,10
6636,240009000203,Yes,2400090,139,High,597,33,18.1,363,234,0.608040201,0.608040201,1,1,MARYLAND,24,60,175,0,1,148,23,0,3,34,96,4,1,20,0,15888,114,5,114,6
6637,240009000209,Yes,2400090,159,High,850,45,18.9,517,333,0.6082352941,0.6082352941,1,1,MARYLAND,24,64,238,1,0,234,2,0,1,66,151,7,8,0,0,15888,150,5,149,5
6638,240009000219,Yes,2400090,17,High,46,15,3.1,30,16,0.652173913,0.652173913,1,0,MARYLAND,24,81.50425711,5,0,1,3,0,0,1,5,3,0,0,0,0,15888,5,40.50417174,5,50.59406569
6639,240009000236,Not Applicable,2400090,72,High,411,23,17.9,226,185,0.5498783455,0.5498783455,1,0,MARYLAND,24,15,176,0,0,167,9,0,0,56,108,4,2,8,0,15888,42,10,46,10
6640,240009000280,Yes,2400090,372,High,1706,102,16.7,942,764,0.5521688159,0.5521688159,1,0,MARYLAND,24,82,382,1,3,353,14,0,11,35,170,4,6,2,1,15888,312,9,313,30
6641,240009000297,Yes,2400090,195,High,1049,72,14.6,602,447,0.5738798856,0.5738798856,1,0,MARYLAND,24,59,315,0,8,153,132,0,22,41,89,1,3,134,0,15888,187,6,182,6
6642,240009000298,Yes,2400090,177,High,881,37,23.8,509,372,0.5777525539,0.5777525539,1,1,MARYLAND,24,90,158,0,1,152,5,0,0,11,70,0,0,0,1,15888,148,15,149,35
6643,240009000330,Yes,2400090,221,High,1086,57.5,18.9,,1086,0.5202716221,0.5202716221,,1,MARYLAND,24,98,221,0,4,205,6,0,6,5,73,0,4,1,1,15888,207,30,208,55
6644,240009001343,Not Applicable,2400090,70,High,574,26,22.1,296,278,0.5156794425,0.5156794425,1,0,MARYLAND,24,17,229,1,0,216,8,0,4,60,170,7,9,0,0,15888,59,10,62,6
6645,240009001391,Not Applicable,2400090,94,High,440,25,17.6,150,290,0.3409090909,0.3409090909,1,1,MARYLAND,24,95,91,1,4,39,5,7,35,5,8,1,1,0,1,15888,90,60,90,80
6646,240009001632,Yes,2400090,31,High,150,8.5,17.6,85,65,0.5666666667,0.5666666667,1,1,MARYLAND,24,60,38,1,0,32,0,0,5,14,18,0,0,0,0,15888,29,20,29,21
6647,240009001662,Not Applicable,2400090,5,High,79,21,3.8,64,15,0.8101265823,0.8101265823,1,0,MARYLAND,24,50,14,0,0,13,0,0,1,13,11,0,0,0,0,15888,6,50,6,50
6648,240009001663,Yes,2400090,96,High,545,32,17,305,240,0.5596330275,0.5596330275,1,1,MARYLAND,24,55,140,1,0,136,1,0,2,35,86,3,6,0,0,15888,91,5,92,6
6649,240009001675,Yes,2400090,17,High,232,21.5,10.8,232,,0.5202716221,0.5202716221,,1,MARYLAND,24,40,27,0,0,27,0,0,0,11,21,0,0,0,0,15888,13,50,13,50
6650,240009001678,Yes,2400090,44,High,333,20,16.7,175,158,0.5255255255,0.5255255255,1,1,MARYLAND,24,70,46,0,0,44,1,0,1,12,22,0,0,0,1,15888,31,10,30,20
6651,240009001682,Yes,2400090,49,High,539,33,16.3,,539,0.5202716221,0.5202716221,,1,MARYLAND,24,90,46,0,0,46,0,0,0,2,22,0,1,0,1,15888,45,11,45,40
6652,240009001690,Yes,2400090,100,High,417,25,16.7,249,168,0.5971223022,0.5971223022,1,1,MARYLAND,24,80,103,0,0,92,1,1,9,34,32,0,1,0,1,15888,90,6,90,10
6653,240009001691,Yes,2400090,88,High,848,48,17.7,446,402,0.5259433962,0.5259433962,1,1,MARYLAND,24,95,92,0,0,89,1,0,2,14,36,0,0,1,1,15888,88,10,87,30
6654,240009001703,Yes,2400090,60,High,516,30,17.2,201,315,0.3895348837,0.3895348837,1,1,MARYLAND,24,95,62,0,0,54,3,1,4,1,24,0,0,0,1,15888,59,20,59,40
6655,240009001735,Yes,2400090,85,High,482,27,17.9,191,291,0.3962655602,0.3962655602,1,1,MARYLAND,24,75,107,0,0,86,3,1,17,3,40,0,1,0,1,15888,72,40,72,55
6656,240039000480,Not Applicable,2400390,8,High,57,16.34000015,4.2,50,19,0.7246376812,0.7246376812,0.8260869565,0,MARYLAND,24,11,36,0,0,24,1,2,9,13,25,0,2,0,0,13786,10,50,10,50
6657,240039000679,Yes,2400390,292,High,661,92.33000183,15.8,745,713,0.5109739369,0.5109739369,0.4533607682,1,MARYLAND,24,81,335,0,17,117,42,31,128,40,132,1,8,8,1,13786,271,45,269,60
6658,240039000683,Not Applicable,2400390,363,High,206,95.33000183,16.2,800,744,0.518134715,0.518134715,0.1334196891,1,MARYLAND,24,94,378,0,22,25,22,20,289,34,39,0,0,2,1,13786,354,64,353,75
6659,240039000690,Yes,2400390,294,High,781,81.93000031,16.9,671,716,0.483777938,0.483777938,0.5630857967,1,MARYLAND,24,85,320,0,9,152,25,13,121,11,142,0,4,4,1,13786,288,35,285,45
6660,240039000691,Not Applicable,2400390,242,High,93,68.25,14.4,491,494,0.4984771574,0.4984771574,0.09441624365,1,MARYLAND,24,97,237,0,5,7,11,7,207,13,20,1,2,0,1,13786,230,70,230,80
6661,240039000694,Not Applicable,2400390,226,High,236,67.75,14.9,559,450,0.5540138751,0.5540138751,0.2338949455,0,MARYLAND,24,95,235,2,9,46,17,11,150,14,48,0,0,9,1,13786,223,65,224,85
6662,240039000697,Yes,2400390,137,High,241,47.65000153,13.4,332,308,0.51875,0.51875,0.3765625,1,MARYLAND,24,90,146,1,4,32,14,12,83,23,38,0,2,4,1,13786,129,45,128,65
6663,240039000705,Yes,2400390,141,High,507,54.25,14.1,384,379,0.50327654,0.50327654,0.6644823067,1,MARYLAND,24,80,167,3,3,89,18,11,43,17,102,1,9,2,1,13786,150,30,50.59406569,55
6664,240039000710,Not Applicable,2400390,284,High,202,79.75,15.2,564,648,0.4653465347,0.4653465347,0.1666666667,1,MARYLAND,24,92,282,0,5,5,8,10,254,23,38,1,1,2,1,13786,40.50417174,65,50.59406569,75
6665,240039001380,Not Applicable,2400390,341,High,233,88.25,16.1,731,690,0.5144264602,0.5144264602,0.1639690359,1,MARYLAND,24,97,337,1,16,26,18,11,265,21,38,3,2,1,1,13786,40.50417174,65,50.59406569,76
6666,240039001638,Not Applicable,2400390,195,High,109,56.25,14.7,430,396,0.5205811138,0.5205811138,0.1319612591,1,MARYLAND,24,95,194,0,17,11,16,4,146,9,19,0,0,0,1,13786,40.50417174,65,50.59406569,70
6667,240054001076,Not Applicable,2400540,270,High,185,77,15.9,607,615,0.4967266776,0.4967266776,0.151391162,1,MARYLAND,24,96,271,1,6,15,17,11,221,8,48,0,5,8,1,13683,40.50417174,65,50.59406569,75
6668,240054001195,Not Applicable,2400540,266,High,279,80,14.5,591,565,0.5112456747,0.5112456747,0.241349481,1,MARYLAND,24,97,259,1,4,22,20,10,202,22,61,0,4,6,1,13683,40.50417174,55,50.59406569,70
6669,240030000612,Yes,2400300,160,High,816,56.09999847,14.5,442,374,0.5416666667,0.5416666667,1,1,MARYLAND,24,82,201,0,1,89,11,6,94,21,200,0,1,0,1,15742,166,25,165,55
6670,240030000618,Not Applicable,2400300,116,High,496,37.15000153,13.4,234,262,0.4717741935,0.4717741935,1,1,MARYLAND,24,90,121,0,0,25,11,12,73,11,121,0,2,1,1,15742,110,30,110,65
6671,240003000001,Not Applicable,2400030,149,High,264,41.75,17.3,344,377,0.4771151179,0.4771151179,0.3661581137,1,MARYLAND,24,90,163,0,3,12,7,5,136,11,70,1,4,2,1,14230,142,35,141,65
6672,240003000015,Not Applicable,2400030,184,High,320,45.5,15.7,372,343,0.5202797203,0.5202797203,0.4475524476,1,MARYLAND,24,80,175,1,3,13,2,12,144,14,89,0,1,0,1,14230,146,30,147,55
6673,240003000030,Not Applicable,2400030,127,High,100,25,8.8,132,87,0.602739726,0.602739726,0.4566210046,0,MARYLAND,24,95,124,0,0,2,1,6,115,19,63,1,0,0,1,14230,118,10,119,30
6674,240003001636,Not Applicable,2400030,160,High,288,48.5,16.3,414,378,0.5227272727,0.5227272727,0.3636363636,1,MARYLAND,24,90,154,0,2,3,2,5,142,11,55,2,0,0,1,14230,137,40,139,65
6675,240063001242,Yes,2400630,232,High,499,69,17.3,601,595,0.5025083612,0.5025083612,0.4172240803,1,MARYLAND,24,93,306,1,8,51,59,7,180,18,116,1,16,34,1,13686,40.50417174,40,50.59406569,55
6676,240063001248,Not Applicable,2400630,42,High,149,36.09999847,11.6,235,185,0.5595238095,0.5595238095,0.3547619048,1,MARYLAND,24,90,53,0,0,8,1,3,41,4,19,0,3,0,1,13686,40.50417174,50,50.59406569,60
6677,240066000308,Not Applicable,2400660,272,High,215,35,17,308,288,0.5167785235,0.5167785235,0.360738255,0,MARYLAND,24,99,274,1,7,26,19,20,201,19,105,0,7,1,1,13859,40.50417174,35,50.59406569,80
6678,240066001256,Not Applicable,2400660,200,High,182,52.40000153,18,466,475,0.4952178533,0.4952178533,0.1934112646,1,MARYLAND,24,95,221,0,9,6,10,3,193,20,38,2,8,0,1,13859,40.50417174,50,50.59406569,65
6679,240066001260,Not Applicable,2400660,75,High,145,31.60000038,14.6,238,224,0.5151515152,0.5151515152,0.3138528139,1,MARYLAND,24,85,84,0,0,2,2,2,78,6,30,0,4,0,1,13859,40.50417174,55,50.59406569,75
6680,240066001270,Not Applicable,2400660,32,High,121,27.34000015,9.3,146,108,0.5748031496,0.5748031496,0.4763779528,1,MARYLAND,24,90,32,0,0,0,0,0,32,5,10,0,1,0,1,13859,40.50417174,50,50.59406569,60
6681,240066001275,Yes,2400660,278,High,557,75,17.8,694,644,0.5186846039,0.5186846039,0.4162929746,1,MARYLAND,24,93,313,1,11,71,37,24,169,28,134,2,5,15,1,13859,40.50417174,35,50.59406569,65
6682,240066001285,Not Applicable,2400660,167,High,225,44.70000076,16.9,393,364,0.5191545575,0.5191545575,0.2972258917,1,MARYLAND,24,90,170,0,3,9,12,8,138,14,44,3,1,2,1,13859,40.50417174,50,50.59406569,70
6683,240066001288,Yes,2400660,217,High,709,79,15.9,659,600,0.5234312947,0.5234312947,0.5631453535,1,MARYLAND,24,81,303,0,8,99,32,29,135,34,171,2,19,6,1,13859,40.50417174,25,50.59406569,60
6684,240066001295,Not Applicable,2400660,173,High,352,57.59999847,15.6,502,396,0.5590200445,0.5590200445,0.3919821826,1,MARYLAND,24,90,204,0,3,12,20,11,158,20,73,1,10,8,1,13859,40.50417174,35,50.59406569,60
6685,240066001484,Yes,2400660,31,High,32,6,5.3,20,12,0.625,0.625,1,0,MARYLAND,24,81.50425711,4,0,0,2,0,1,1,4,3,0,0,0,0,13859,40.50417174,50,50.59406569,50
6686,240066001674,Not Applicable,2400660,65,High,55,19.29999924,15.4,79,218,0.265993266,0.265993266,0.1851851852,1,MARYLAND,24,95,71,0,3,3,6,5,54,1,8,0,0,0,1,13859,40.50417174,75,50.59406569,90
6687,240060001218,Not Applicable,2400600,401,High,402,75,22.4,834,845,0.4967242406,0.4967242406,0.2394282311,1,MARYLAND,24,95,406,2,4,46,13,14,327,29,69,0,1,1,1,13438,40.50417174,60,50.59406569,67
6688,240060001224,Not Applicable,2400600,432,High,792,85.19999695,19.7,885,797,0.5261593341,0.5261593341,0.4708680143,1,MARYLAND,24,93,428,1,17,162,50,25,173,42,164,0,1,11,1,13438,40.50417174,47,50.59406569,51
6689,240060001356,Not Applicable,2400600,402,High,272,87.30000305,20.6,878,918,0.4888641425,0.4888641425,0.1514476615,1,MARYLAND,24,96,414,2,24,35,18,21,314,25,48,0,0,0,1,13438,40.50417174,64,50.59406569,76
6690,240072001330,Yes,2400720,81,High,213,34.5,9.7,166,167,0.4984984985,0.4984984985,0.6396396396,1,MARYLAND,24,95,74,0,4,26,0,3,41,8,42,0,5,1,1,18015,40.50417174,55,50.59406569,80
6691,240072001334,Yes,2400720,87,High,144,32,10.1,184,138,0.5714285714,0.5714285714,0.4472049689,1,MARYLAND,24,90,84,0,3,18,2,7,54,13,36,0,3,0,1,18015,40.50417174,60,50.59406569,70
6692,240072001335,Not Applicable,2400720,373,High,417,86,15.8,672,691,0.4930300807,0.4930300807,0.3059427733,1,MARYLAND,24,94,375,2,10,36,26,16,285,30,102,0,19,2,1,18015,40.50417174,63,50.59406569,81
6693,240024000558,Not Applicable,2400240,161,High,183,49.20000076,13.6,335,335,0.5,0.5,0.2731343284,1,MARYLAND,24,95,165,1,0,7,7,2,148,18,44,0,1,0,1,14403,154,50,150,65
6694,240024000568,Not Applicable,2400240,229,High,442,73.5,13.4,505,478,0.513733469,0.513733469,0.4496439471,1,MARYLAND,24,93,240,0,8,60,24,18,130,26,123,0,4,6,1,14403,215,30,212,50
6695,240024000575,Not Applicable,2400240,234,High,330,76,13.5,530,499,0.5150631681,0.5150631681,0.3206997085,1,MARYLAND,24,92,248,0,3,16,13,13,203,31,77,0,2,3,1,14403,224,35,222,60
6696,240024000577,Not Applicable,2400240,178,High,227,58.40000153,13.1,416,348,0.5445026178,0.5445026178,0.2971204188,1,MARYLAND,24,90,174,0,2,11,7,11,143,20,47,0,4,1,1,14403,169,35,164,60
6697,240024090469,Not Applicable,2400240,271,High,261,74.80000305,15,585,537,0.5213903743,0.5213903743,0.2326203209,1,MARYLAND,24,93,277,0,2,0,8,4,263,25,54,0,5,3,1,14403,259,50,253,55
6698,240057001201,Not Applicable,2400570,64,High,400,28,14.3,208,192,0.52,0.52,1,1,MARYLAND,24,90,67,0,1,17,4,1,44,5,31,0,0,0,1,17717,40.50417174,35,50.59406569,80
6699,240057001213,Yes,2400570,102,High,576,40,14.4,278,298,0.4826388889,0.4826388889,1,1,MARYLAND,24,75,114,0,1,59,3,8,43,23,63,0,9,1,1,17717,40.50417174,20,50.59406569,55
6700,240069001088,Not Applicable,2400690,31,High,3,47.25214875,,37,40,0.4805194805,0.4805194805,0.03896103896,0,MARYLAND,24,20,56,0,0,30,5,4,17,4,25,0,3,1,0,14607,40.50417174,20,50.59406569,20
6701,240069001305,Not Applicable,2400690,358,High,767,96,16.3,803,764,0.5124441608,0.5124441608,0.4894703255,1,MARYLAND,24,82,399,2,26,144,42,17,168,27,183,1,12,50,1,14607,40.50417174,52,50.59406569,55
6702,240069001306,Not Applicable,2400690,99,High,237,49.70000076,13.6,339,337,0.5014792899,0.5014792899,0.350591716,1,MARYLAND,24,95,102,0,0,19,1,3,79,5,39,1,6,0,1,14607,40.50417174,50,50.59406569,80
6703,240069001309,Not Applicable,2400690,271,High,474,101.5,11.2,591,549,0.5184210526,0.5184210526,0.4157894737,1,MARYLAND,24,84,309,0,17,112,12,12,156,30,132,0,11,2,1,14607,40.50417174,45,50.59406569,50
6704,240069001320,Not Applicable,2400690,228,High,621,85,12.2,524,515,0.5043310876,0.5043310876,0.5976900866,1,MARYLAND,24,83,243,0,6,129,28,14,66,38,160,0,12,0,1,14607,40.50417174,30,50.59406569,50
6705,240015001342,Not Applicable,2400150,353,High,136,83.19000244,17.6,768,696,0.5245901639,0.5245901639,0.09289617486,1,MARYLAND,24,98,350,2,10,37,13,21,267,23,37,0,3,0,1,14534,342,61,343,74
6706,240015000508,Yes,2400150,298,High,289,66.94000244,17.1,577,570,0.5030514385,0.5030514385,0.2519616391,1,MARYLAND,24,95,299,0,9,58,17,25,190,14,80,1,6,9,1,14534,283,45,291,70
6707,240015000516,Not Applicable,2400150,344,High,148,80,18.3,683,778,0.4674880219,0.4674880219,0.1013004791,1,MARYLAND,24,95,345,0,8,41,19,20,257,18,34,0,2,0,1,14534,315,61,319,83
6708,240015000611,Yes,2400150,234,High,329,63.5,16.5,532,515,0.5081184336,0.5081184336,0.3142311366,1,MARYLAND,24,86,245,1,4,41,24,28,147,16,69,0,4,1,1,14534,207,45,213,80
6709,240027001416,Not Applicable,2400270,394,High,332,125.1999969,13.7,835,882,0.4863133372,0.4863133372,0.1933605125,1,MARYLAND,24,98,397,3,29,226,24,22,93,7,0,0,6,2,1,14732,382,54,390,73
6710,240027000144,Not Applicable,2400270,293,High,401,78,15.4,634,564,0.5292153589,0.5292153589,0.3347245409,1,MARYLAND,24,95,309,1,14,235,21,19,19,0,7,1,6,5,1,14732,278,20,299,35
6711,240027000596,Not Applicable,2400270,245,High,211,69,16.7,584,568,0.5069444444,0.5069444444,0.1831597222,1,MARYLAND,24,96,266,2,12,53,9,11,179,5,2,0,8,0,1,14732,254,45,262,70
6712,240027000597,Yes,2400270,244,High,442,66,15.5,588,434,0.5753424658,0.5753424658,0.4324853229,1,MARYLAND,24,95,251,3,7,151,11,7,72,6,5,0,12,3,1,14732,227,20,234,35
6713,240027000600,Not Applicable,2400270,208,High,209,57.5,15.2,447,425,0.5126146789,0.5126146789,0.2396788991,1,MARYLAND,24,92,238,0,3,109,26,13,87,6,8,0,7,14,1,14732,222,30,232,50
6714,240027000607,Yes,2400270,256,High,542,89.5,13.2,644,537,0.5453005927,0.5453005927,0.4589331075,1,MARYLAND,24,91,288,1,0,189,35,13,50,6,11,2,20,9,1,14732,253,20,261,40
6715,240027001727,Not Applicable,2400270,318,High,457,86,15.5,667,668,0.4996254682,0.4996254682,0.3423220974,1,MARYLAND,24,96,335,2,7,244,21,18,43,4,8,0,10,2,1,14732,308,22,320,43
6716,240033001550,Not Applicable,2400330,385,High,407,89.5,17.7,813,767,0.514556962,0.514556962,0.2575949367,1,MARYLAND,24,91,410,3,29,90,76,25,187,46,113,0,8,5,1,13434,371,59,368,75
6717,240033000616,Not Applicable,2400330,416,High,106,90,19.9,901,889,0.5033519553,0.5033519553,0.05921787709,1,MARYLAND,24,99,409,2,49,19,47,18,274,15,32,0,1,0,1,13434,417,84,404,83
6718,240033000627,Not Applicable,2400330,172,High,156,41.02000046,18.1,395,348,0.531628533,0.531628533,0.2099596231,1,MARYLAND,24,90,173,2,7,8,16,10,130,14,36,0,4,2,1,13434,165,55,164,60
6719,240033000629,Not Applicable,2400330,195,High,167,40,19,386,375,0.5072273325,0.5072273325,0.2194480946,1,MARYLAND,24,95,187,0,2,2,8,0,175,25,47,0,7,0,1,13434,181,55,178,55
6720,240033000632,Not Applicable,2400330,301,High,568,83,17,745,662,0.5294953802,0.5294953802,0.4036958067,1,MARYLAND,24,76,355,1,22,97,146,18,71,16,153,0,13,66,1,13434,282,45,274,55
6721,240033000634,Not Applicable,2400330,375,High,600,102,16.7,863,840,0.5067527892,0.5067527892,0.3523194363,1,MARYLAND,24,84,385,1,16,95,109,20,144,36,147,0,17,48,1,13434,349,48,339,63
6722,240033000638,Not Applicable,2400330,328,High,91,73.5,18,695,629,0.5249244713,0.5249244713,0.06873111782,1,MARYLAND,24,97,343,1,11,13,21,7,290,30,34,0,7,0,1,13434,326,75,321,77
6723,240033000641,Not Applicable,2400330,280,High,95,57.5,19.7,589,546,0.5189427313,0.5189427313,0.08370044053,1,MARYLAND,24,97,279,0,3,5,9,7,255,9,28,0,9,0,1,13434,275,75,272,75
6724,240033000655,Not Applicable,2400330,258,High,222,60,19.2,599,553,0.5199652778,0.5199652778,0.1927083333,1,MARYLAND,24,97,250,2,6,32,25,22,163,21,54,0,8,4,1,13434,250,65,246,65
6725,240033001410,Yes,2400330,5,High,42,47.25214875,,35,7,0.8333333333,0.8333333333,1,0,MARYLAND,24,21,18,0,0,6,4,2,6,7,9,0,1,2,0,13434,7,50,7,50
6726,240033001688,Not Applicable,2400330,329,High,98,63.52000046,19.8,659,596,0.5250996016,0.5250996016,0.0780876494,1,MARYLAND,24,99,326,0,11,26,22,21,246,24,26,0,1,1,1,13434,326,79,321,84
